,open_CVX,high_CVX,low_CVX,close_CVX,volume_CVX
2024-05-07 19:47:00,159.2626,159.2626,159.2626,159.2626,70
2024-05-07 19:49:00,159.2528,159.2528,159.2528,159.2528,2
2024-05-07 19:50:00,159.2528,159.2528,159.2528,159.2528,100
2024-05-07 19:52:00,159.2528,159.2528,159.2528,159.2528,1
2024-05-07 19:56:00,159.2528,159.2528,159.2528,159.2528,1
2024-05-07 19:59:00,159.2528,159.2528,159.2528,159.2528,2
2024-05-08 04:00:00,159.6346,159.6346,158.8709,159.3703,226
2024-05-08 04:02:00,158.7730,158.8709,158.7730,158.8709,12
2024-05-08 04:03:00,159.1745,159.1843,158.9199,158.9199,18
2024-05-08 04:04:00,158.9101,159.1647,158.9101,159.1647,73
2024-05-08 04:07:00,158.9297,158.9297,158.8709,158.9003,334
2024-05-08 04:09:00,158.8905,158.8905,158.8905,158.8905,28
2024-05-08 04:10:00,158.7045,158.7045,158.7045,158.7045,13
2024-05-08 04:11:00,158.7143,158.7143,158.4108,158.4108,152
2024-05-08 04:12:00,158.4108,158.4108,158.4108,158.4108,13
2024-05-08 04:13:00,158.3520,158.3716,158.3520,158.3716,21
2024-05-08 04:14:00,158.2345,158.3226,158.1953,158.1953,28
2024-05-08 04:20:00,158.5968,158.5968,158.5968,158.5968,1
2024-05-08 04:21:00,158.2541,158.2541,158.2541,158.2541,1
2024-05-08 04:23:00,158.2345,158.2737,158.2345,158.2737,11
2024-05-08 04:30:00,158.2933,158.2933,158.2541,158.2541,51
2024-05-08 04:33:00,158.2541,158.2933,158.2541,158.2933,23
2024-05-08 04:37:00,158.7926,158.7926,158.7926,158.7926,2
2024-05-08 04:39:00,158.7632,158.7632,158.7632,158.7632,2
2024-05-08 04:42:00,158.4205,158.4303,158.4205,158.4205,22
2024-05-08 04:45:00,158.4010,158.4010,158.4010,158.4010,9
2024-05-08 04:46:00,158.4010,158.4010,158.3716,158.3716,35
2024-05-08 04:47:00,158.3422,158.3422,158.2933,158.2933,89
2024-05-08 04:48:00,158.4010,158.4010,158.4010,158.4010,13
2024-05-08 04:49:00,158.4108,158.4108,158.4108,158.4108,1
2024-05-08 04:51:00,158.3716,158.3716,158.3716,158.3716,25
2024-05-08 05:02:00,158.4010,158.4108,158.4010,158.4108,2
2024-05-08 05:06:00,158.4010,158.4010,158.4010,158.4010,70
2024-05-08 05:07:00,158.4401,158.4401,158.4401,158.4401,8
2024-05-08 05:08:00,158.4108,158.4108,158.4108,158.4108,4
2024-05-08 05:11:00,158.2737,158.2737,158.1856,158.1953,9
2024-05-08 05:13:00,158.3226,158.3226,158.3226,158.3226,1
2024-05-08 05:14:00,158.1953,158.1953,158.1953,158.1953,4
2024-05-08 05:16:00,158.1953,158.1953,158.1953,158.1953,34
2024-05-08 05:22:00,158.4891,158.4891,158.4891,158.4891,4
2024-05-08 05:26:00,158.4891,158.4891,158.4891,158.4891,2
2024-05-08 05:28:00,158.4891,158.4891,158.4891,158.4891,3
2024-05-08 05:30:00,158.2835,158.4891,158.2835,158.4891,38
2024-05-08 05:32:00,158.2933,158.2933,158.2933,158.2933,1
2024-05-08 05:34:00,158.2933,158.4891,158.2933,158.4891,13
2024-05-08 05:40:00,158.4891,158.4891,158.4891,158.4891,7
2024-05-08 05:42:00,158.4891,158.4891,158.4891,158.4891,1
2024-05-08 05:43:00,158.4891,158.4891,158.4891,158.4891,2
2024-05-08 05:47:00,158.4891,158.4891,158.4891,158.4891,43
2024-05-08 05:49:00,158.4891,158.4891,158.4891,158.4891,2
2024-05-08 05:52:00,158.4597,158.4597,158.4597,158.4597,13
2024-05-08 05:56:00,158.5772,158.5772,158.5772,158.5772,10
2024-05-08 05:59:00,158.5772,158.5772,158.5772,158.5772,2
2024-05-08 06:03:00,158.5674,158.5674,158.5674,158.5674,7
2024-05-08 06:08:00,158.5478,158.5478,158.5478,158.5478,7
2024-05-08 06:20:00,158.5380,158.5380,158.5380,158.5380,5
2024-05-08 06:27:00,158.5968,158.6066,158.5772,158.5968,100
2024-05-08 06:28:00,158.6164,158.6262,158.5478,158.6262,658
2024-05-08 06:29:00,158.6262,158.8122,158.6262,158.8122,77
2024-05-08 06:30:00,158.8122,158.8122,158.8122,158.8122,3
2024-05-08 06:31:00,158.9591,158.9591,158.8122,158.8122,94
2024-05-08 06:41:00,158.7241,158.7241,158.7241,158.7241,68
2024-05-08 06:45:00,158.9493,158.9493,158.9493,158.9493,92
2024-05-08 07:00:00,158.8807,158.9101,158.8807,158.9101,10
2024-05-08 07:02:00,158.8709,158.8709,158.8611,158.8611,38
2024-05-08 07:05:00,158.9101,158.9101,158.9101,158.9101,5
2024-05-08 07:12:00,158.7339,158.7339,158.7339,158.7339,1
2024-05-08 07:17:00,158.8122,158.8122,158.8122,158.8122,10
2024-05-08 07:30:00,158.8611,158.8611,158.8611,158.8611,2
2024-05-08 07:31:00,158.7437,158.8220,158.7045,158.7045,108
2024-05-08 07:32:00,158.8122,158.8122,158.8024,158.8024,9
2024-05-08 07:33:00,158.7926,158.7926,158.7828,158.7828,13
2024-05-08 07:38:00,158.7730,158.8122,158.7534,158.8122,727
2024-05-08 07:43:00,158.7437,158.7437,158.7437,158.7437,12
2024-05-08 07:54:00,158.8514,158.8514,158.8514,158.8514,1
2024-05-08 07:56:00,158.7437,158.7437,158.6751,158.6751,270
2024-05-08 08:00:00,158.6247,158.9493,158.6164,158.8122,2567
2024-05-08 08:01:00,159.2724,159.2724,158.8514,158.8514,11
2024-05-08 08:02:00,158.9884,159.5955,158.9884,159.2724,561
2024-05-08 08:03:00,159.2724,159.5955,159.0276,159.0570,85
2024-05-08 08:04:00,159.0570,159.6053,158.9982,158.9982,122
2024-05-08 08:05:00,158.6661,158.6661,158.6661,158.6661,24
2024-05-08 08:11:00,158.7045,158.7045,158.7045,158.7045,10
2024-05-08 08:12:00,158.6164,158.6164,158.6164,158.6164,500
2024-05-08 08:14:00,158.7143,158.7143,158.7143,158.7143,3
2024-05-08 08:16:00,158.7143,158.7143,158.6066,158.6066,1873
2024-05-08 08:20:00,159.2724,159.2724,159.2724,159.2724,29
2024-05-08 08:22:00,158.8024,158.8024,158.7632,158.7632,15
2024-05-08 08:24:00,158.5968,158.5968,158.5674,158.5674,15
2024-05-08 08:25:00,158.4891,158.4891,158.4891,158.4891,2
2024-05-08 08:27:00,158.7828,158.8611,158.7828,158.7828,489
2024-05-08 08:28:00,158.6164,158.8122,158.6164,158.8122,52
2024-05-08 08:29:00,158.6360,158.6360,158.6360,158.6360,4
2024-05-08 08:30:00,158.6262,158.6262,158.6262,158.6262,11
2024-05-08 08:31:00,158.7143,158.7143,158.7143,158.7143,5
2024-05-08 08:32:00,158.7143,158.7143,158.7143,158.7143,1
2024-05-08 08:36:00,158.7241,158.7241,158.6947,158.6947,60
2024-05-08 08:37:00,158.6947,158.6947,158.6947,158.6947,2
2024-05-08 08:38:00,158.6751,158.6751,158.6751,158.6751,67
2024-05-08 08:40:00,158.4793,158.4793,158.4229,158.4229,165
2024-05-08 08:41:00,158.6555,158.6751,158.5870,158.5870,32
2024-05-08 08:42:00,158.5870,158.5870,158.4315,158.4315,101
2024-05-08 08:44:00,158.6751,158.6849,158.4205,158.6164,52
2024-05-08 08:45:00,158.6164,158.6164,158.6164,158.6164,25
2024-05-08 08:46:00,158.6164,158.6164,158.6164,158.6164,8
2024-05-08 08:48:00,158.6555,158.6555,158.6164,158.6164,14
2024-05-08 08:50:00,158.4205,158.4205,158.4205,158.4205,3
2024-05-08 08:51:00,158.6653,158.6653,158.4793,158.5576,274
2024-05-08 08:53:00,158.7143,158.7143,158.6555,158.6555,2
2024-05-08 08:57:00,158.6653,158.6653,158.6653,158.6653,225
2024-05-08 08:58:00,158.6164,158.6164,158.5674,158.5674,300
2024-05-08 08:59:00,158.5478,158.5674,158.5478,158.5576,47
2024-05-08 09:00:00,158.6653,158.7045,158.4205,158.7045,127
2024-05-08 09:01:00,158.5674,158.7143,158.5674,158.7143,216
2024-05-08 09:02:00,158.7339,158.8611,158.7339,158.8611,476
2024-05-08 09:05:00,158.7143,158.7143,158.4205,158.4205,15
2024-05-08 09:07:00,158.8611,158.8611,158.8611,158.8611,5
2024-05-08 09:08:00,158.5674,158.5674,158.5674,158.5674,100
2024-05-08 09:10:00,158.8122,158.8122,158.8122,158.8122,1
2024-05-08 09:12:00,158.7045,158.7045,158.7045,158.7045,1
2024-05-08 09:14:00,158.8122,158.8122,158.7143,158.7143,7
2024-05-08 09:15:00,158.4989,158.8514,158.4989,158.8514,101
2024-05-08 09:16:00,158.6555,158.8514,158.6555,158.8514,12
2024-05-08 09:17:00,158.8611,158.8611,158.8611,158.8611,1
2024-05-08 09:18:00,158.4989,158.8611,158.4989,158.8611,9
2024-05-08 09:19:00,158.8611,158.8611,158.8611,158.8611,2
2024-05-08 09:20:00,158.8611,158.8611,158.8611,158.8611,160
2024-05-08 09:21:00,158.8611,158.8611,158.5282,158.5282,56
2024-05-08 09:23:00,158.6164,158.6164,158.6164,158.6164,2
2024-05-08 09:26:00,158.9101,158.9101,158.9101,158.9101,15
2024-05-08 09:30:00,158.5674,158.7730,158.4695,158.5968,6049
2024-05-08 09:31:00,158.5282,158.5576,158.2835,158.3961,107734
2024-05-08 09:32:00,158.4352,158.4352,158.1627,158.3128,17277
2024-05-08 09:33:00,158.2698,158.7730,158.2316,158.7291,14832
2024-05-08 09:34:00,158.7050,159.1451,158.6164,158.9591,21156
2024-05-08 09:35:00,159.0080,159.0129,158.7241,158.8660,14874
2024-05-08 09:36:00,158.8122,158.8514,158.6774,158.7241,5594
2024-05-08 09:37:00,158.6555,158.7437,158.6066,158.6947,4443
2024-05-08 09:38:00,158.6751,158.7143,158.6311,158.6653,5642
2024-05-08 09:39:00,158.5968,158.7143,158.4794,158.7143,9815
2024-05-08 09:40:00,158.7437,158.7730,158.6349,158.6849,14267
2024-05-08 09:41:00,158.6947,158.7241,158.5772,158.5870,11090
2024-05-08 09:42:00,158.5968,158.6457,158.5282,158.5282,9735
2024-05-08 09:43:00,158.5283,158.7828,158.5283,158.7045,16014
2024-05-08 09:44:00,158.6947,158.7828,158.6457,158.7143,16421
2024-05-08 09:45:00,158.7241,158.7925,158.6751,158.7045,10506
2024-05-08 09:46:00,158.6751,158.9199,158.6751,158.9052,10094
2024-05-08 09:47:00,158.9003,158.9591,158.8318,158.9199,8448
2024-05-08 09:48:00,158.9199,158.9199,158.7828,158.7828,13350
2024-05-08 09:49:00,158.8122,158.8807,158.7926,158.8073,11233
2024-05-08 09:50:00,158.7730,158.7926,158.7241,158.7437,16847
2024-05-08 09:51:00,158.7632,158.7926,158.6849,158.7632,11515
2024-05-08 09:52:00,158.7926,158.9884,158.7632,158.9884,8461
2024-05-08 09:53:00,159.0080,159.0472,158.9688,158.9786,4677
2024-05-08 09:54:00,158.9884,159.0374,158.9688,159.0031,22219
2024-05-08 09:55:00,159.0129,159.0276,158.7437,158.7437,7264
2024-05-08 09:56:00,158.7143,158.7632,158.6849,158.7045,8048
2024-05-08 09:57:00,158.7241,158.7828,158.7045,158.7681,16257
2024-05-08 09:58:00,158.7681,158.8514,158.7534,158.8318,10143
2024-05-08 09:59:00,158.8220,158.8611,158.7534,158.7632,19096
2024-05-08 10:00:00,158.7632,158.8611,158.7437,158.8514,15464
2024-05-08 10:01:00,158.8318,158.8416,158.7241,158.7534,42514
2024-05-08 10:02:00,158.7437,158.7632,158.6457,158.7437,22589
2024-05-08 10:03:00,158.7405,158.7632,158.5870,158.7427,50203
2024-05-08 10:04:00,158.7241,158.7437,158.6164,158.6164,43770
2024-05-08 10:05:00,158.6457,158.7437,158.6408,158.6947,27752
2024-05-08 10:06:00,158.7045,158.7534,158.6653,158.7339,32724
2024-05-08 10:07:00,158.7437,158.8611,158.7045,158.8318,44956
2024-05-08 10:08:00,158.8416,158.9199,158.7730,158.7779,43469
2024-05-08 10:09:00,158.7730,158.9101,158.7437,158.8954,34962
2024-05-08 10:10:00,158.9003,159.0178,158.8367,158.9537,40778
2024-05-08 10:11:00,158.9493,158.9688,158.9003,158.9003,15856
2024-05-08 10:12:00,158.9096,158.9493,158.8367,158.8905,24546
2024-05-08 10:13:00,158.8954,158.9542,158.8465,158.9003,24178
2024-05-08 10:14:00,158.9101,158.9493,158.8905,158.9102,11840
2024-05-08 10:15:00,158.9248,158.9395,158.8660,158.8905,14606
2024-05-08 10:16:00,158.8709,159.0276,158.8709,159.0178,39470
2024-05-08 10:17:00,159.0276,159.1157,158.9884,158.9884,32785
2024-05-08 10:18:00,158.9884,159.0178,158.8905,158.9003,21440
2024-05-08 10:19:00,158.9297,158.9786,158.9199,158.9688,18979
2024-05-08 10:20:00,158.9591,158.9688,158.9101,158.9591,18296
2024-05-08 10:21:00,158.9688,158.9688,158.8514,158.8514,9210
2024-05-08 10:22:00,158.8514,158.9199,158.8416,158.9101,17383
2024-05-08 10:23:00,158.9101,158.9101,158.7437,158.7485,7473
2024-05-08 10:24:00,158.7485,158.7730,158.7094,158.7730,17715
2024-05-08 10:25:00,158.7828,158.8318,158.7045,158.7143,9158
2024-05-08 10:26:00,158.7045,158.7143,158.6653,158.6849,14396
2024-05-08 10:27:00,158.6849,158.7339,158.6457,158.7339,11630
2024-05-08 10:28:00,158.7241,158.7437,158.7045,158.7045,6778
2024-05-08 10:29:00,158.7241,158.7437,158.6849,158.7045,10324
2024-05-08 10:30:00,158.7241,158.8318,158.7241,158.7534,39373
2024-05-08 10:31:00,158.7681,158.8220,158.7241,158.7730,15185
2024-05-08 10:32:00,158.7681,158.7730,158.6653,158.7339,21398
2024-05-08 10:33:00,158.7485,158.7926,158.6849,158.6898,7438
2024-05-08 10:34:00,158.6751,158.7730,158.6751,158.7437,6978
2024-05-08 10:35:00,158.7534,158.7730,158.6653,158.6751,8113
2024-05-08 10:36:00,158.6849,158.7143,158.6360,158.6457,9080
2024-05-08 10:37:00,158.6506,158.7828,158.6506,158.7779,24152
2024-05-08 10:38:00,158.7926,158.8905,158.7666,158.8807,34090
2024-05-08 10:39:00,158.8905,158.9688,158.8905,158.9297,13646
2024-05-08 10:40:00,158.9493,158.9493,158.8807,158.9101,10871
2024-05-08 10:41:00,158.9101,159.0205,158.8905,158.9884,22687
2024-05-08 10:42:00,158.9835,159.0766,158.9688,158.9884,24760
2024-05-08 10:43:00,158.9884,159.0088,158.9248,159.0088,8044
2024-05-08 10:44:00,159.0080,159.0080,158.9688,158.9688,7094
2024-05-08 10:45:00,158.9884,158.9933,158.8905,158.8954,7083
2024-05-08 10:46:00,158.9101,159.0129,158.9101,158.9982,7113
2024-05-08 10:47:00,158.9982,159.0325,158.9493,158.9493,13923
2024-05-08 10:48:00,158.9493,158.9786,158.8807,158.9199,15205
2024-05-08 10:49:00,158.9297,158.9395,158.8709,158.9199,30120
2024-05-08 10:50:00,158.9150,158.9395,158.9101,158.9395,6647
2024-05-08 10:51:00,158.9591,159.0129,158.9493,159.0031,19157
2024-05-08 10:52:00,158.9982,159.0472,158.9884,159.0472,24073
2024-05-08 10:53:00,159.0570,159.0766,158.9982,159.0276,18829
2024-05-08 10:54:00,159.0276,159.0638,158.9591,158.9591,15228
2024-05-08 10:55:00,158.9493,159.0080,158.9199,159.0031,7856
2024-05-08 10:56:00,158.9982,159.0766,158.9591,159.0766,8514
2024-05-08 10:57:00,159.0863,159.1843,159.0766,159.1549,22619
2024-05-08 10:58:00,159.1647,159.1647,159.0374,159.0374,10072
2024-05-08 10:59:00,159.0374,159.0668,159.0178,159.0472,6817
2024-05-08 11:00:00,159.0374,159.1451,159.0374,159.1157,30033
2024-05-08 11:01:00,159.1157,159.2038,159.1059,159.1892,15194
2024-05-08 11:02:00,159.1745,159.1843,159.0374,159.0374,14600
2024-05-08 11:03:00,159.0374,159.1324,159.0178,159.0863,11571
2024-05-08 11:04:00,159.0570,159.1059,159.0570,159.0961,6460
2024-05-08 11:05:00,159.1059,159.1059,159.0380,159.0570,9757
2024-05-08 11:06:00,159.0668,159.1157,159.0374,159.0472,18403
2024-05-08 11:07:00,159.0668,159.1353,159.0668,159.0961,7551
2024-05-08 11:08:00,159.1059,159.1157,159.0570,159.0570,6519
2024-05-08 11:09:00,159.0619,159.0619,158.9884,158.9982,5744
2024-05-08 11:10:00,159.0080,159.0668,158.9786,159.0080,13060
2024-05-08 11:11:00,159.0276,159.0276,158.9297,158.9297,8598
2024-05-08 11:12:00,158.9101,158.9591,158.9101,158.9591,9731
2024-05-08 11:13:00,158.9542,158.9884,158.9199,158.9835,7988
2024-05-08 11:14:00,158.9786,159.0276,158.9688,158.9688,11271
2024-05-08 11:15:00,158.9688,158.9982,158.9297,158.9297,19657
2024-05-08 11:16:00,158.9395,159.0472,158.9297,159.0080,16618
2024-05-08 11:17:00,158.9982,159.0863,158.9737,159.0178,10011
2024-05-08 11:18:00,159.0080,159.0178,158.9591,158.9937,13183
2024-05-08 11:19:00,159.0178,159.0325,158.9884,158.9982,18997
2024-05-08 11:20:00,158.9933,158.9982,158.9688,158.9688,13999
2024-05-08 11:21:00,158.9786,159.0472,158.9688,159.0472,15473
2024-05-08 11:22:00,159.0570,159.1647,159.0570,159.1647,9012
2024-05-08 11:23:00,159.1794,159.1940,159.1353,159.1549,5502
2024-05-08 11:24:00,159.1745,159.2038,159.1255,159.1745,11486
2024-05-08 11:25:00,159.1549,159.1843,159.1549,159.1843,1779
2024-05-08 11:26:00,159.1647,159.2136,159.1647,159.1745,10839
2024-05-08 11:27:00,159.1745,159.2038,159.1745,159.1989,5741
2024-05-08 11:28:00,159.2038,159.2038,159.1451,159.1549,10675
2024-05-08 11:29:00,159.1598,159.1843,159.1451,159.1549,3862
2024-05-08 11:30:00,159.1549,159.2136,159.1549,159.1892,9753
2024-05-08 11:31:00,159.1891,159.2136,159.1745,159.1745,7860
2024-05-08 11:32:00,159.2038,159.3115,159.1745,159.3115,17824
2024-05-08 11:33:00,159.2920,159.2920,159.2430,159.2702,4480
2024-05-08 11:34:00,159.2626,159.2822,159.2430,159.2724,5083
2024-05-08 11:35:00,159.2724,159.2822,159.2234,159.2822,13773
2024-05-08 11:36:00,159.2724,159.3115,159.2528,159.2822,7094
2024-05-08 11:37:00,159.3017,159.3115,159.2724,159.2724,8604
2024-05-08 11:38:00,159.2724,159.3017,159.2724,159.3017,5298
2024-05-08 11:39:00,159.3213,159.3213,159.2430,159.2528,7542
2024-05-08 11:40:00,159.2430,159.2528,159.2234,159.2299,6889
2024-05-08 11:41:00,159.2332,159.2332,159.1745,159.1843,7492
2024-05-08 11:42:00,159.1794,159.1989,159.1745,159.1892,6020
2024-05-08 11:43:00,159.2038,159.3017,159.1892,159.2969,7010
2024-05-08 11:44:00,159.3115,159.3801,159.2920,159.3801,9002
2024-05-08 11:45:00,159.3801,159.4486,159.3800,159.4095,17398
2024-05-08 11:46:00,159.4046,159.4584,159.3899,159.3997,15085
2024-05-08 11:47:00,159.3997,159.3997,159.2430,159.2528,7233
2024-05-08 11:48:00,159.2626,159.3213,159.2626,159.3115,5874
2024-05-08 11:49:00,159.3311,159.3409,159.3017,159.3017,55036
2024-05-08 11:50:00,159.3213,159.3260,159.2724,159.3260,4282
2024-05-08 11:51:00,159.3164,159.3507,159.2920,159.3214,6271
2024-05-08 11:52:00,159.3409,159.3419,159.3213,159.3213,13590
2024-05-08 11:53:00,159.3164,159.3164,159.2626,159.2626,7019
2024-05-08 11:54:00,159.2724,159.3017,159.2430,159.2430,7952
2024-05-08 11:55:00,159.2332,159.3605,159.2185,159.3311,7280
2024-05-08 11:56:00,159.3311,159.3907,159.3311,159.3409,9186
2024-05-08 11:57:00,159.3507,159.3605,159.3164,159.3311,9959
2024-05-08 11:58:00,159.3213,159.3249,159.2234,159.2332,11387
2024-05-08 11:59:00,159.2332,159.2528,159.2136,159.2234,4705
2024-05-08 12:00:00,159.2332,159.2920,159.1647,159.2381,28351
2024-05-08 12:01:00,159.2244,159.2920,159.1353,159.1353,21628
2024-05-08 12:02:00,159.1549,159.2234,159.1549,159.1745,22802
2024-05-08 12:03:00,159.1745,159.1843,159.1255,159.1598,8143
2024-05-08 12:04:00,159.1353,159.1353,159.0766,159.1121,6669
2024-05-08 12:05:00,159.1206,159.1940,159.1157,159.1940,10077
2024-05-08 12:06:00,159.1940,159.2038,159.0863,159.0863,21781
2024-05-08 12:07:00,159.0668,159.0766,159.0276,159.0276,13142
2024-05-08 12:08:00,159.0472,159.0668,159.0178,159.0276,18125
2024-05-08 12:09:00,159.0206,159.0863,159.0178,159.0668,10573
2024-05-08 12:10:00,159.0863,159.1157,159.0178,159.0472,92362
2024-05-08 12:11:00,159.0472,159.0766,158.9688,159.0276,42753
2024-05-08 12:12:00,158.9884,159.0668,158.9786,158.9982,31891
2024-05-08 12:13:00,158.9786,158.9982,158.9003,158.9101,33997
2024-05-08 12:14:00,158.9199,158.9395,158.8318,158.8318,55761
2024-05-08 12:15:00,158.8367,158.9199,158.8318,158.8514,65556
2024-05-08 12:16:00,158.8416,158.9003,158.8416,158.8708,20495
2024-05-08 12:17:00,158.8416,158.8514,158.7045,158.8514,48918
2024-05-08 12:18:00,158.8480,158.8480,158.6262,158.6360,30180
2024-05-08 12:19:00,158.6384,158.6653,158.5772,158.5942,30048
2024-05-08 12:20:00,158.5772,158.7388,158.5694,158.6751,11327
2024-05-08 12:21:00,158.6751,158.7730,158.6751,158.7534,12018
2024-05-08 12:22:00,158.7730,158.7926,158.6555,158.6555,15678
2024-05-08 12:23:00,158.6555,158.6653,158.6092,158.6164,3911
2024-05-08 12:24:00,158.6164,158.6164,158.5674,158.5723,9439
2024-05-08 12:25:00,158.5674,158.6456,158.5674,158.6456,10292
2024-05-08 12:26:00,158.6457,158.6849,158.6164,158.6653,7203
2024-05-08 12:27:00,158.6653,158.6947,158.6653,158.6947,6541
2024-05-08 12:28:00,158.6947,158.7437,158.6751,158.7192,7631
2024-05-08 12:29:00,158.7381,158.7632,158.7339,158.7632,4112
2024-05-08 12:30:00,158.7534,158.7632,158.6653,158.7388,7343
2024-05-08 12:31:00,158.7534,158.7730,158.7339,158.7730,3214
2024-05-08 12:32:00,158.7632,158.7632,158.7045,158.7339,8571
2024-05-08 12:33:00,158.7401,158.7401,158.7045,158.7143,2126
2024-05-08 12:34:00,158.7045,158.7460,158.6898,158.7460,6047
2024-05-08 12:35:00,158.7339,158.8023,158.7241,158.8023,5322
2024-05-08 12:36:00,158.7633,158.8024,158.7632,158.7877,6163
2024-05-08 12:37:00,158.7828,158.7828,158.7534,158.7730,5368
2024-05-08 12:38:00,158.7828,158.7828,158.7413,158.7413,5332
2024-05-08 12:39:00,158.7339,158.7632,158.7339,158.7339,10885
2024-05-08 12:40:00,158.7339,158.7632,158.7045,158.7143,7276
2024-05-08 12:41:00,158.7241,158.7926,158.7192,158.7828,5380
2024-05-08 12:42:00,158.7828,158.8318,158.7828,158.8318,13243
2024-05-08 12:43:00,158.8367,158.8856,158.8367,158.8709,5596
2024-05-08 12:44:00,158.8660,158.9297,158.8660,158.9101,10473
2024-05-08 12:45:00,158.9297,158.9591,158.9297,158.9591,12059
2024-05-08 12:46:00,158.9493,158.9982,158.9395,158.9982,9095
2024-05-08 12:47:00,159.0178,159.0471,159.0031,159.0178,5398
2024-05-08 12:48:00,159.0178,159.0276,158.9737,158.9737,9635
2024-05-08 12:49:00,158.9982,159.0766,158.9884,159.0472,39686
2024-05-08 12:50:00,159.0472,159.0570,158.9982,159.0276,11783
2024-05-08 12:51:00,159.0374,159.1940,159.0374,159.1647,5499
2024-05-08 12:52:00,159.1549,159.1696,159.1059,159.1364,6722
2024-05-08 12:53:00,159.1157,159.1353,159.0792,159.0792,4420
2024-05-08 12:54:00,159.0668,159.0863,159.0472,159.0766,15222
2024-05-08 12:55:00,159.0766,159.1549,159.0766,159.1157,5267
2024-05-08 12:56:00,159.1255,159.1892,159.1255,159.1745,6579
2024-05-08 12:57:00,159.1939,159.1939,159.1549,159.1647,4267
2024-05-08 12:58:00,159.1647,159.1807,159.1451,159.1549,10585
2024-05-08 12:59:00,159.1452,159.1940,159.1451,159.1843,7848
2024-05-08 13:00:00,159.1745,159.1940,159.1745,159.1892,5545
2024-05-08 13:01:00,159.1843,159.2038,159.1059,159.1255,9954
2024-05-08 13:02:00,159.1255,159.1451,159.1157,159.1157,3584
2024-05-08 13:03:00,159.1157,159.1549,159.1157,159.1451,3737
2024-05-08 13:04:00,159.1353,159.1598,159.1157,159.1451,6882
2024-05-08 13:05:00,159.1353,159.1843,159.1157,159.1549,6294
2024-05-08 13:06:00,159.1647,159.2234,159.1647,159.2234,2096
2024-05-08 13:07:00,159.2038,159.2528,159.1940,159.2430,9266
2024-05-08 13:08:00,159.2430,159.2870,159.1940,159.2038,10802
2024-05-08 13:09:00,159.1940,159.1940,159.1601,159.1745,4937
2024-05-08 13:10:00,159.1549,159.1647,159.1255,159.1353,6026
2024-05-08 13:11:00,159.1549,159.2038,159.1549,159.1843,3350
