,open_TSLA,high_TSLA,low_TSLA,close_TSLA,volume_TSLA
2024-04-19 07:53:00,146.8300,146.9000,146.7100,146.8000,7323
2024-04-19 07:54:00,146.8000,147.0000,146.8000,146.9200,18988
2024-04-19 07:55:00,146.9500,147.0000,146.8600,146.9700,17274
2024-04-19 07:56:00,146.9700,147.0000,146.9000,146.9900,28317
2024-04-19 07:57:00,146.9800,147.0800,146.8300,147.0000,13276
2024-04-19 07:58:00,146.9900,146.9900,146.9000,146.9800,4355
2024-04-19 07:59:00,146.9300,147.0800,146.9200,147.0200,4805
2024-04-19 08:00:00,146.8000,149.9300,145.3100,147.5400,546543
2024-04-19 08:01:00,147.5800,149.9300,145.0500,147.3800,50919
2024-04-19 08:02:00,146.5997,149.9300,146.5997,147.5600,15127
2024-04-19 08:03:00,147.5600,147.6000,147.4400,147.6000,22754
2024-04-19 08:04:00,147.6000,147.6000,147.4500,147.5800,11680
2024-04-19 08:05:00,147.5500,147.6000,147.5000,147.5800,30406
2024-04-19 08:06:00,147.5700,147.5800,147.5000,147.5000,18172
2024-04-19 08:07:00,147.5400,147.5700,147.5000,147.5500,10957
2024-04-19 08:08:00,147.5300,147.5500,147.4900,147.5500,8759
2024-04-19 08:09:00,147.5200,147.7000,147.5100,147.7000,19060
2024-04-19 08:10:00,147.7000,147.8700,147.6900,147.8000,26878
2024-04-19 08:11:00,147.8000,147.9000,147.8000,147.8400,19100
2024-04-19 08:12:00,147.8400,147.8900,147.8000,147.8650,9849
2024-04-19 08:13:00,147.8700,148.0000,147.8000,147.8000,29328
2024-04-19 08:14:00,147.8000,147.9200,147.8000,147.8100,16669
2024-04-19 08:15:00,147.8000,147.8500,147.8000,147.8500,12907
2024-04-19 08:16:00,147.8100,147.8500,147.8000,147.8200,10996
2024-04-19 08:17:00,147.8200,147.8200,147.8000,147.8200,6173
2024-04-19 08:18:00,147.8100,147.9700,147.8000,147.9000,19047
2024-04-19 08:19:00,147.9083,148.1800,147.8000,148.0000,40255
2024-04-19 08:20:00,147.9900,148.2000,147.9500,148.1500,12430
2024-04-19 08:21:00,148.1300,148.2000,148.0400,148.1700,8520
2024-04-19 08:22:00,148.1500,148.4800,148.1350,148.4000,33855
2024-04-19 08:23:00,148.3800,148.4600,148.1534,148.1534,35187
2024-04-19 08:24:00,148.2000,148.2800,148.0500,148.1000,21236
2024-04-19 08:25:00,148.1600,148.2000,148.0600,148.1200,5053
2024-04-19 08:26:00,148.1600,148.4400,148.1100,148.4200,15426
2024-04-19 08:27:00,148.4136,148.5600,148.4100,148.5600,22963
2024-04-19 08:28:00,148.5400,148.5600,148.1800,148.3200,19365
2024-04-19 08:29:00,148.3100,148.3900,148.2100,148.2500,5275
2024-04-19 08:30:00,148.2600,148.2900,148.0500,148.2400,17549
2024-04-19 08:31:00,148.2200,148.2600,148.1400,148.2200,8037
2024-04-19 08:32:00,148.2000,148.4700,148.1800,148.2800,9413
2024-04-19 08:33:00,148.2800,148.3400,148.1900,148.2800,9468
2024-04-19 08:34:00,148.3100,148.5600,148.2700,148.5300,26313
2024-04-19 08:35:00,148.5400,148.5600,148.3500,148.5000,16158
2024-04-19 08:36:00,148.5100,148.5900,148.3000,148.3800,21763
2024-04-19 08:37:00,148.4500,148.4500,148.2800,148.3900,12162
2024-04-19 08:38:00,148.3900,148.4500,148.2200,148.2200,23195
2024-04-19 08:39:00,148.2900,148.4000,148.2100,148.3500,20606
2024-04-19 08:40:00,148.3695,148.3785,148.0700,148.1286,24321
2024-04-19 08:41:00,148.1300,152.3200,148.0700,148.1800,11483
2024-04-19 08:42:00,148.2333,148.3000,148.1102,148.1850,16289
2024-04-19 08:43:00,148.1800,148.2400,147.8600,148.0000,24223
2024-04-19 08:44:00,147.9031,148.1400,147.9031,148.0600,13471
2024-04-19 08:45:00,148.0700,148.0900,147.8667,147.9700,14019
2024-04-19 08:46:00,147.9700,148.0000,147.8700,147.9500,11845
2024-04-19 08:47:00,147.9200,147.9500,147.8000,147.8500,15638
2024-04-19 08:48:00,147.8800,147.9500,147.8000,147.8600,13703
2024-04-19 08:49:00,147.9500,147.9500,147.8560,147.9250,7042
2024-04-19 08:50:00,147.9500,148.0000,147.9000,147.9600,7867
2024-04-19 08:51:00,147.9000,147.9700,147.9000,147.9300,9374
2024-04-19 08:52:00,147.9300,148.4400,147.9200,148.3400,34072
2024-04-19 08:53:00,148.3800,148.5000,148.2400,148.3500,19251
2024-04-19 08:54:00,148.3500,148.7500,148.3000,148.5900,28063
2024-04-19 08:55:00,148.7200,148.8500,148.5000,148.6200,32887
2024-04-19 08:56:00,148.6100,148.6900,148.5200,148.6400,5206
2024-04-19 08:57:00,148.6400,148.6400,148.5000,148.5100,15187
2024-04-19 08:58:00,148.5000,148.5900,148.5000,148.5800,18447
2024-04-19 08:59:00,148.5600,148.5900,148.5000,148.5300,8664
2024-04-19 09:00:00,148.5300,148.5500,148.5000,148.5200,12939
2024-04-19 09:01:00,148.5300,148.9500,148.5000,148.7900,36700
2024-04-19 09:02:00,148.8500,148.8800,148.6200,148.8700,19551
2024-04-19 09:03:00,148.8800,148.9400,148.7700,148.7900,14686
2024-04-19 09:04:00,148.8500,149.2000,148.7808,149.1500,38824
2024-04-19 09:05:00,149.1600,149.2000,148.6900,149.0800,32354
2024-04-19 09:06:00,148.9600,149.1300,148.8100,149.0800,24073
2024-04-19 09:07:00,149.1100,149.5000,149.0800,149.2400,39696
2024-04-19 09:08:00,149.1900,149.3400,149.0800,149.2100,20603
2024-04-19 09:09:00,149.1600,149.2000,148.8500,148.8800,19140
2024-04-19 09:10:00,148.9000,148.9900,148.6900,148.9600,22336
2024-04-19 09:11:00,148.9050,148.9900,148.7700,148.8000,10055
2024-04-19 09:12:00,148.8400,148.8800,148.5500,148.6299,29024
2024-04-19 09:13:00,148.6300,148.6900,148.5100,148.5600,27664
2024-04-19 09:14:00,148.5100,148.8000,148.5100,148.5900,17695
2024-04-19 09:15:00,148.5500,148.5900,148.5000,148.5100,39940
2024-04-19 09:16:00,148.5400,148.5900,148.1000,148.1700,42779
2024-04-19 09:17:00,148.1800,148.4400,148.1300,148.2600,9566
2024-04-19 09:18:00,148.2200,148.3400,148.0500,148.1600,16515
2024-04-19 09:19:00,148.2700,148.2700,147.9000,148.0500,23436
2024-04-19 09:20:00,148.0500,148.0500,147.8200,147.8800,22929
2024-04-19 09:21:00,147.8800,147.9000,147.8000,147.8700,22502
2024-04-19 09:22:00,147.8600,148.1900,147.8100,148.0100,52117
2024-04-19 09:23:00,148.0100,148.1300,148.0100,148.0696,59854
2024-04-19 09:24:00,148.0700,148.4500,148.0417,148.2900,20544
2024-04-19 09:25:00,148.3300,148.3900,148.0100,148.3000,57439
2024-04-19 09:26:00,148.3200,148.5200,148.2900,148.4000,13540
2024-04-19 09:27:00,148.3200,148.8800,148.2400,148.6850,44948
2024-04-19 09:28:00,148.7400,148.9700,148.6000,148.8400,26153
2024-04-19 09:29:00,148.7700,149.0000,148.7140,148.9300,18981
2024-04-19 09:30:00,148.9700,149.7700,148.3500,149.6920,1843456
2024-04-19 09:31:00,149.6600,150.1500,148.7800,150.0500,937015
2024-04-19 09:32:00,150.0961,150.6699,149.9000,150.4800,870999
2024-04-19 09:33:00,150.4772,150.9400,150.3300,150.3900,480773
2024-04-19 09:34:00,150.3700,150.7300,149.6500,149.7800,584026
2024-04-19 09:35:00,149.8000,149.9100,149.3200,149.8750,501041
2024-04-19 09:36:00,149.8800,149.8890,149.1300,149.3714,436495
2024-04-19 09:37:00,149.3950,149.5000,148.9600,149.1040,395197
2024-04-19 09:38:00,149.1000,149.2400,148.6400,148.7670,410182
2024-04-19 09:39:00,148.7500,148.7500,148.2000,148.4705,532272
2024-04-19 09:40:00,148.5000,148.6800,148.3600,148.3945,415066
2024-04-19 09:41:00,148.4070,149.4000,148.2396,149.4000,593036
2024-04-19 09:42:00,149.3850,149.5800,148.8700,149.5238,401781
2024-04-19 09:43:00,149.5499,149.5700,149.1883,149.4700,361477
2024-04-19 09:44:00,149.4800,149.5800,149.2000,149.4000,280436
2024-04-19 09:45:00,149.4280,149.8000,149.1900,149.5610,420988
2024-04-19 09:46:00,149.5700,149.7500,149.4600,149.7100,310531
2024-04-19 09:47:00,149.6700,149.7400,149.3300,149.4200,227421
2024-04-19 09:48:00,149.4240,149.4395,149.0100,149.4150,359652
2024-04-19 09:49:00,149.4180,149.5400,149.0200,149.0473,315400
2024-04-19 09:50:00,149.0400,149.1100,148.6600,148.9800,358363
2024-04-19 09:51:00,148.9700,149.3300,148.8700,148.8700,276767
2024-04-19 09:52:00,148.8600,149.0700,148.4600,148.7800,401829
2024-04-19 09:53:00,148.7800,149.0800,148.7800,148.8472,199230
2024-04-19 09:54:00,148.8550,149.0500,148.5000,148.5559,316017
2024-04-19 09:55:00,148.5400,148.7600,148.3640,148.3800,338288
2024-04-19 09:56:00,148.3750,148.5000,148.2300,148.2400,350556
2024-04-19 09:57:00,148.2500,148.6800,148.1000,148.5400,447921
2024-04-19 09:58:00,148.5301,148.7500,148.4100,148.6650,330245
2024-04-19 09:59:00,148.6798,148.8700,148.5500,148.7500,268824
2024-04-19 10:00:00,148.7500,149.2799,148.7100,149.2301,366772
2024-04-19 10:01:00,149.2557,149.2800,149.0101,149.1550,245784
2024-04-19 10:02:00,149.1695,149.1695,148.6500,148.6750,234751
2024-04-19 10:03:00,148.6649,148.7199,148.2600,148.3000,265084
2024-04-19 10:04:00,148.3300,148.7300,148.3000,148.6900,238140
2024-04-19 10:05:00,148.6850,148.9399,148.5500,148.8750,216438
2024-04-19 10:06:00,148.9000,149.4300,148.8484,149.2801,410308
2024-04-19 10:07:00,149.2940,149.3800,148.9200,148.9800,232514
2024-04-19 10:08:00,148.9900,149.0884,148.7000,148.7000,226719
2024-04-19 10:09:00,148.7200,148.9687,148.7000,148.8400,158325
2024-04-19 10:10:00,148.8302,148.8900,148.6000,148.8094,200430
2024-04-19 10:11:00,148.7917,149.2000,148.7917,149.0650,278283
2024-04-19 10:12:00,149.0700,149.5100,149.0300,149.3919,404092
2024-04-19 10:13:00,149.3800,149.4600,149.1110,149.1628,223245
2024-04-19 10:14:00,149.1900,149.3800,149.1600,149.3758,151912
2024-04-19 10:15:00,149.3800,149.5500,149.2630,149.2750,330507
2024-04-19 10:16:00,149.3500,149.6700,149.2918,149.5246,308450
2024-04-19 10:17:00,149.5400,149.7900,149.4800,149.6496,296978
2024-04-19 10:18:00,149.6599,150.1200,149.5800,150.1200,583397
2024-04-19 10:19:00,150.1200,150.2987,149.7800,149.9050,458294
2024-04-19 10:20:00,149.8800,150.1500,149.7100,150.1348,287140
2024-04-19 10:21:00,150.1500,150.2900,149.9300,150.2045,328346
2024-04-19 10:22:00,150.2500,150.4500,149.9500,150.0300,358717
2024-04-19 10:23:00,150.0040,150.2500,149.8100,150.1200,258468
2024-04-19 10:24:00,150.1200,150.1599,149.8100,149.8300,239898
2024-04-19 10:25:00,149.8500,150.1495,149.8100,150.1350,275404
2024-04-19 10:26:00,150.1490,150.2900,149.5900,149.6700,401609
2024-04-19 10:27:00,149.6700,149.9253,149.6432,149.6754,230692
2024-04-19 10:28:00,149.7000,149.7600,149.2400,149.3866,393250
2024-04-19 10:29:00,149.3801,149.6099,149.2900,149.5200,284027
2024-04-19 10:30:00,149.5000,149.9199,149.4700,149.7800,294009
2024-04-19 10:31:00,149.7986,150.2000,149.6900,150.0200,481002
2024-04-19 10:32:00,150.0200,150.2000,149.9600,150.1599,191520
2024-04-19 10:33:00,150.1551,150.3100,149.9301,149.9650,265303
2024-04-19 10:34:00,149.9600,150.1900,149.8601,150.0600,258737
2024-04-19 10:35:00,150.0986,150.1100,149.7900,149.9399,217242
2024-04-19 10:36:00,149.9100,150.0400,149.6824,149.7300,207344
2024-04-19 10:37:00,149.7500,149.7500,149.0500,149.1100,368087
2024-04-19 10:38:00,149.1017,149.2500,148.8800,149.0100,369548
2024-04-19 10:39:00,149.0107,149.2800,149.0107,149.2486,215144
2024-04-19 10:40:00,149.2496,149.2900,148.8200,148.9450,224245
2024-04-19 10:41:00,148.9500,149.0700,148.9200,148.9301,144225
2024-04-19 10:42:00,148.9600,149.1065,148.9120,149.0700,186406
2024-04-19 10:43:00,149.0600,149.2900,148.9900,149.0700,246736
2024-04-19 10:44:00,149.0700,149.4599,149.0400,149.3400,235965
2024-04-19 10:45:00,149.3341,149.7400,149.2800,149.7300,226804
2024-04-19 10:46:00,149.7331,150.1400,149.7000,150.1000,349308
2024-04-19 10:47:00,150.0900,150.3000,150.0500,150.1600,367765
2024-04-19 10:48:00,150.1700,150.2700,149.9600,150.0258,300396
2024-04-19 10:49:00,150.0300,150.2600,149.9300,150.2100,260054
2024-04-19 10:50:00,150.2143,150.5100,150.1100,150.1710,391328
2024-04-19 10:51:00,150.1800,150.2663,149.9200,149.9900,296768
2024-04-19 10:52:00,149.9900,150.1900,149.9656,150.1900,169682
2024-04-19 10:53:00,150.1700,150.2400,149.9600,150.0800,216352
2024-04-19 10:54:00,150.0700,150.1800,149.8700,149.9559,225023
2024-04-19 10:55:00,149.9350,150.0400,149.7800,149.7801,209513
2024-04-19 10:56:00,149.7950,149.9000,149.5700,149.5800,303644
2024-04-19 10:57:00,149.5700,149.7000,149.5000,149.5700,290193
2024-04-19 10:58:00,149.5800,149.7899,149.5501,149.7497,169145
2024-04-19 10:59:00,149.7201,150.0900,149.7200,150.0699,225716
2024-04-19 11:00:00,150.0533,150.1400,149.8800,149.9895,197989
2024-04-19 11:01:00,149.9601,150.3446,149.9450,150.2800,251382
2024-04-19 11:02:00,150.2700,150.5000,150.2500,150.4900,252996
2024-04-19 11:03:00,150.4700,150.4900,150.0600,150.1400,243677
2024-04-19 11:04:00,150.1334,150.3900,150.0300,150.2900,177593
2024-04-19 11:05:00,150.3000,150.7500,150.2800,150.7500,428544
2024-04-19 11:06:00,150.7499,150.7800,150.3500,150.3850,281637
2024-04-19 11:07:00,150.3700,150.4554,150.2200,150.4500,206828
2024-04-19 11:08:00,150.4600,150.5000,150.2900,150.3300,118523
2024-04-19 11:09:00,150.3450,150.5300,150.3210,150.5100,199034
2024-04-19 11:10:00,150.5100,150.5900,150.4000,150.4150,203870
2024-04-19 11:11:00,150.4050,150.4900,150.2100,150.2500,193829
2024-04-19 11:12:00,150.2900,150.2900,150.0300,150.0700,177871
2024-04-19 11:13:00,150.0700,150.2700,150.0500,150.1400,115545
2024-04-19 11:14:00,150.1300,150.1700,149.7900,149.8315,303668
2024-04-19 11:15:00,149.8100,149.9099,149.5000,149.5350,217217
2024-04-19 11:16:00,149.5294,149.7800,149.5201,149.7497,180370
2024-04-19 11:17:00,149.7300,149.7800,149.6143,149.7550,121883
2024-04-19 11:18:00,149.7550,149.8500,149.6600,149.6700,142463
2024-04-19 11:19:00,149.6650,149.7000,149.4400,149.6740,220837
2024-04-19 11:20:00,149.6800,149.7700,149.6301,149.7000,138453
2024-04-19 11:21:00,149.7100,149.9699,149.6800,149.8400,178760
2024-04-19 11:22:00,149.8300,149.8300,149.5800,149.6900,128465
2024-04-19 11:23:00,149.7100,149.8200,149.6600,149.7300,108628
2024-04-19 11:24:00,149.7350,149.9600,149.7100,149.8811,129089
2024-04-19 11:25:00,149.9300,150.0800,149.8159,150.0200,215215
2024-04-19 11:26:00,150.0300,150.1400,149.9300,150.0300,166417
2024-04-19 11:27:00,150.0499,150.1347,149.9400,149.9980,117555
2024-04-19 11:28:00,149.9900,150.0700,149.9280,149.9846,107629
2024-04-19 11:29:00,149.9600,149.9800,149.7825,149.9600,171414
2024-04-19 11:30:00,149.9500,150.0500,149.6600,149.7350,196440
2024-04-19 11:31:00,149.7359,149.7359,149.4700,149.5000,202543
2024-04-19 11:32:00,149.4701,149.8400,149.4701,149.6767,145842
2024-04-19 11:33:00,149.6668,149.7000,149.5413,149.6455,91245
2024-04-19 11:34:00,149.6550,149.7300,149.5900,149.6100,81678
2024-04-19 11:35:00,149.6250,149.7300,149.6200,149.6999,62978
2024-04-19 11:36:00,149.6821,149.6898,149.4500,149.6190,147845
2024-04-19 11:37:00,149.6199,149.8999,149.5901,149.8701,163147
2024-04-19 11:38:00,149.8791,149.9275,149.7200,149.7200,111806
2024-04-19 11:39:00,149.7299,149.8000,149.6601,149.7599,108972
2024-04-19 11:40:00,149.7278,149.9800,149.7278,149.7600,145541
2024-04-19 11:41:00,149.7700,149.8800,149.7304,149.8100,90268
2024-04-19 11:42:00,149.8000,149.8400,149.5315,149.5617,137170
2024-04-19 11:43:00,149.5659,149.6200,149.4800,149.5659,118093
2024-04-19 11:44:00,149.5372,149.5600,149.3300,149.4463,249669
2024-04-19 11:45:00,149.4400,149.6500,149.3400,149.5900,158527
2024-04-19 11:46:00,149.5600,149.5997,149.4600,149.5875,107154
2024-04-19 11:47:00,149.5900,149.8100,149.5900,149.8100,175555
2024-04-19 11:48:00,149.8170,149.8400,149.6900,149.7950,110880
2024-04-19 11:49:00,149.7700,149.9000,149.7001,149.7300,140571
2024-04-19 11:50:00,149.7340,149.9500,149.7340,149.9405,127427
2024-04-19 11:51:00,149.9400,150.0900,149.9201,149.9839,273650
2024-04-19 11:52:00,149.9835,150.0600,149.8600,149.8700,118427
2024-04-19 11:53:00,149.8700,149.8900,149.7100,149.7100,117661
2024-04-19 11:54:00,149.7100,149.7200,149.5500,149.6320,121882
2024-04-19 11:55:00,149.6200,149.6455,149.4300,149.4500,162239
2024-04-19 11:56:00,149.4202,149.5000,149.3710,149.3980,135106
2024-04-19 11:57:00,149.4000,149.4000,149.2000,149.2977,170338
2024-04-19 11:58:00,149.2977,149.3899,149.2800,149.3500,123747
2024-04-19 11:59:00,149.3500,149.3600,149.2200,149.2400,157426
2024-04-19 12:00:00,149.2300,149.4900,149.2300,149.4592,188815
2024-04-19 12:01:00,149.4600,149.6400,149.4600,149.5450,127332
2024-04-19 12:02:00,149.5500,149.6200,149.3775,149.4308,112553
2024-04-19 12:03:00,149.4300,149.5200,149.3900,149.5100,127620
2024-04-19 12:04:00,149.5000,149.5300,149.4100,149.4485,75705
2024-04-19 12:05:00,149.4400,149.6000,149.3800,149.5700,110314
2024-04-19 12:06:00,149.5804,149.6700,149.3600,149.3600,199982
2024-04-19 12:07:00,149.3500,149.4600,149.2200,149.2399,153985
2024-04-19 12:08:00,149.2200,149.2399,149.0900,149.2275,198810
2024-04-19 12:09:00,149.2250,149.2742,149.0910,149.1001,92966
2024-04-19 12:10:00,149.1200,149.2300,149.1000,149.1500,119024
2024-04-19 12:11:00,149.1300,149.3099,149.0900,149.2500,119222
2024-04-19 12:12:00,149.2680,149.3799,149.1200,149.1969,112681
2024-04-19 12:13:00,149.1656,149.1800,148.9300,149.0200,364778
2024-04-19 12:14:00,149.0300,149.0350,148.7700,148.7920,220910
2024-04-19 12:15:00,148.8000,148.8099,148.5400,148.7200,332744
2024-04-19 12:16:00,148.7300,148.8500,148.7000,148.8399,126089
2024-04-19 12:17:00,148.8350,148.9100,148.7000,148.7150,178333
2024-04-19 12:18:00,148.7100,148.8000,148.6300,148.6897,129223
2024-04-19 12:19:00,148.6900,148.8000,148.6100,148.6750,130105
2024-04-19 12:20:00,148.6800,148.6900,148.5000,148.5780,191790
2024-04-19 12:21:00,148.5600,148.6599,148.5000,148.5500,179994
2024-04-19 12:22:00,148.5400,148.7200,148.5200,148.6800,125094
2024-04-19 12:23:00,148.6864,148.6864,148.3000,148.3110,229269
2024-04-19 12:24:00,148.3272,148.3967,148.2300,148.3108,208701
2024-04-19 12:25:00,148.3150,148.3600,148.1400,148.1982,185729
2024-04-19 12:26:00,148.1800,148.2946,148.0200,148.1100,284633
2024-04-19 12:27:00,148.1100,148.2595,148.0800,148.1850,187504
2024-04-19 12:28:00,148.2000,148.3700,148.0600,148.0760,179959
2024-04-19 12:29:00,148.0900,148.2200,148.0100,148.1700,155857
2024-04-19 12:30:00,148.2000,148.4100,148.1700,148.3826,162864
2024-04-19 12:31:00,148.3967,148.4990,148.3300,148.4138,516073
2024-04-19 12:32:00,148.4400,148.5199,148.2600,148.3400,143996
2024-04-19 12:33:00,148.3550,148.4499,148.2000,148.2250,95074
2024-04-19 12:34:00,148.2250,148.4300,148.2250,148.3700,77241
2024-04-19 12:35:00,148.3700,148.5300,148.3500,148.4964,122374
2024-04-19 12:36:00,148.4720,148.5440,148.3766,148.3900,105020
2024-04-19 12:37:00,148.3981,148.4599,148.3500,148.3900,75665
2024-04-19 12:38:00,148.4100,148.4400,148.2300,148.2600,93006
2024-04-19 12:39:00,148.2700,148.3200,148.1300,148.2000,136732
2024-04-19 12:40:00,148.2000,148.2000,147.8400,147.8600,463702
2024-04-19 12:41:00,147.8600,148.1651,147.8100,148.1300,196903
2024-04-19 12:42:00,148.1300,148.4266,148.1200,148.4193,153339
2024-04-19 12:43:00,148.4100,148.6400,148.3957,148.5900,200926
2024-04-19 12:44:00,148.6117,148.6700,148.4600,148.5500,144897
2024-04-19 12:45:00,148.5400,148.7500,148.4800,148.6600,127183
2024-04-19 12:46:00,148.6550,148.8700,148.6300,148.7300,157583
2024-04-19 12:47:00,148.7101,148.7293,148.5542,148.5700,114079
2024-04-19 12:48:00,148.6150,148.6150,148.4600,148.5600,95499
2024-04-19 12:49:00,148.5500,148.6300,148.4800,148.5850,70383
2024-04-19 12:50:00,148.5850,148.9000,148.5850,148.8601,150107
2024-04-19 12:51:00,148.8616,148.8900,148.7501,148.8700,90797
2024-04-19 12:52:00,148.8700,148.9147,148.7834,148.8344,103166
2024-04-19 12:53:00,148.8499,148.9400,148.8200,148.8550,153744
2024-04-19 12:54:00,148.8500,148.8900,148.6407,148.6450,164515
2024-04-19 12:55:00,148.6450,148.7900,148.6330,148.6500,84073
2024-04-19 12:56:00,148.6599,148.7800,148.6200,148.7600,76159
2024-04-19 12:57:00,148.7575,148.8500,148.6700,148.7200,104280
2024-04-19 12:58:00,148.7300,148.8000,148.7004,148.7500,55754
2024-04-19 12:59:00,148.7450,148.8100,148.6924,148.7700,70651
2024-04-19 13:00:00,148.7546,148.8668,148.7100,148.8668,55163
2024-04-19 13:01:00,148.8600,148.9000,148.7500,148.7500,87175
2024-04-19 13:02:00,148.8100,148.9600,148.8100,148.9200,82785
2024-04-19 13:03:00,148.9300,148.9354,148.7616,148.8400,96172
2024-04-19 13:04:00,148.8319,149.0300,148.8300,148.8702,113851
2024-04-19 13:05:00,148.9000,148.9300,148.8300,148.9300,70229
2024-04-19 13:06:00,148.9400,149.2000,148.9238,149.1600,1114163
2024-04-19 13:07:00,149.1414,149.3100,149.1300,149.2310,215762
2024-04-19 13:08:00,149.2384,149.3600,149.2000,149.2550,178797
2024-04-19 13:09:00,149.2500,149.3300,149.1300,149.3000,115464
2024-04-19 13:10:00,149.3000,149.4399,149.2800,149.3900,176947
2024-04-19 13:11:00,149.3800,149.4300,149.2200,149.2700,120316
2024-04-19 13:12:00,149.2616,149.3299,149.0800,149.1250,135710
2024-04-19 13:13:00,149.1233,149.2900,149.1000,149.2250,92168
2024-04-19 13:14:00,149.2101,149.4200,149.2101,149.4085,106129
2024-04-19 13:15:00,149.3900,149.4199,149.0100,149.0155,190122
2024-04-19 13:16:00,149.0442,149.2700,148.9800,149.0300,116713
2024-04-19 13:17:00,149.0200,149.3900,149.0100,149.3050,130452
2024-04-19 13:18:00,149.3300,149.5499,149.3200,149.5100,165969
2024-04-19 13:19:00,149.4900,149.6400,149.4300,149.5800,138586
2024-04-19 13:20:00,149.5900,149.6700,149.4894,149.5750,126312
2024-04-19 13:21:00,149.5700,149.6000,149.3529,149.4100,120783
2024-04-19 13:22:00,149.4100,149.4500,149.2100,149.2600,94150
2024-04-19 13:23:00,149.2699,149.3000,149.1500,149.1514,103435
2024-04-19 13:24:00,149.1600,149.3000,149.1301,149.2648,54015
2024-04-19 13:25:00,149.2409,149.3300,149.2100,149.2400,168291
2024-04-19 13:26:00,149.2400,149.2400,149.0500,149.1400,105048
2024-04-19 13:27:00,149.1359,149.1781,149.0400,149.1132,68615
2024-04-19 13:28:00,149.1130,149.1800,148.9300,148.9702,108138
2024-04-19 13:29:00,148.9700,149.0000,148.8500,148.9105,162594
2024-04-19 13:30:00,148.8900,149.2500,148.8900,149.2100,154744
2024-04-19 13:31:00,149.2100,149.3271,149.1400,149.1900,126011
2024-04-19 13:32:00,149.1850,149.2600,149.0900,149.1650,71339
2024-04-19 13:33:00,149.1600,149.2200,149.0900,149.1500,62835
